id,control,cultivar,ano,valor,categoria,product_id
97,br_Mistura de uvas viníferas,Mistura de uvas viníferas branco,1999,0,BRANCAS E ROSADAS,e13d28bc-a153-4b30-9095-25311b09c67c
98,br_Mistura de uvas viníferas,Mistura de uvas viníferas rosado,1999,0,BRANCAS E ROSADAS,c92f00bb-a416-463b-9a61-7b57c9d489ce
99,br_Moscato_branco,Moscato Branco,1999,19636525,BRANCAS E ROSADAS,3460b5d8-3e0f-468c-90a1-e1be566035e1
100,br_Moscato Canelli,Moscato Canelli,1999,0,BRANCAS E ROSADAS,d777692f-61ab-4118-b0e9-46d9a98e926f
101,br_Moscato Giallo,Moscato Giallo,1999,1217,BRANCAS E ROSADAS,b2f5960f-ca1f-4b2e-8baf-711ee247b28d
102,br_Moscato Nazareno,Moscato Nazareno,1999,0,BRANCAS E ROSADAS,40b97437-831d-4509-8307-02128573642b
103,br_Moscato Bianco R2,Moscato Bianco R2,1999,0,BRANCAS E ROSADAS,2d1e76be-50cc-4ab3-963a-94c53311c4da
104,br_Moscato de Alexandria,Moscato de Alexandria,1999,0,BRANCAS E ROSADAS,29a308e8-d74d-4642-b403-e70c51dc5544
105,br_Moscato Rosado,Moscato Rosado,1999,0,BRANCAS E ROSADAS,95b3734c-b2a5-462a-a4bd-b7c40338df17
106,br_Muscat a Petits Grains,Muscat à Petits Grains,1999,0,BRANCAS E ROSADAS,604b3aca-2806-45f5-a188-2547a35ae088
107,br_Muller Thurgau,Muller Thurgau,1999,19128,BRANCAS E ROSADAS,313ea411-aa69-43dd-b44a-92e0ab290de8
108,br_Muscadelle,Muscadelle,1999,0,BRANCAS E ROSADAS,f4f35cba-deeb-42a0-9599-1ac6660aee8e
109,br_Ora,Ora,1999,0,BRANCAS E ROSADAS,36316b9f-0812-4b8a-be56-03ae642c8b05
110,br_Palomino,Palomino,1999,19023,BRANCAS E ROSADAS,061d6dab-878f-45cf-a5c2-71fe7e599c96
111,br_Petit Manseng,Petit Manseng,1999,0,BRANCAS E ROSADAS,84483819-4402-4405-a077-0bb03d4ea3eb
112,br_Peverella,Peverella,1999,224731,BRANCAS E ROSADAS,0606f0e3-f486-4ec9-92fb-9c9c08a8df1d
113,br_Pinot Blanc,Pinot Blanc,1999,229112,BRANCAS E ROSADAS,dee6690f-c46e-4519-9701-a85748612dd4
114,br_Pinot Gris,Pinot Gris,1999,257,BRANCAS E ROSADAS,96ff4ca0-51ff-46f7-b2b8-a7cc8e0263b7
115,br_Prosecco,Prosecco,1999,228568,BRANCAS E ROSADAS,7268add6-153d-4a77-a7e4-9536462443ca
116,br_Red Veltliner,Red Veltliner,1999,0,BRANCAS E ROSADAS,06e75ec9-dce8-436d-bd2e-52be51b9dd98
117,br_Riesling Italico,Riesling Italico,1999,6573788,BRANCAS E ROSADAS,1e000ae8-4ea3-4570-b364-6e8f84ba83a2
118,br_Riesling Renano,Riesling Renano,1999,479779,BRANCAS E ROSADAS,65e7fdf7-6c9e-4b19-a917-400090f24376
119,br_Sauvignon Blanc(2),Sauvignon Blanc(2),1999,840555,BRANCAS E ROSADAS,5a4c9cf3-6070-4004-80d4-c90cbe65204d
120,br_Sauvignon Gris,Sauvignon Gris,1999,0,BRANCAS E ROSADAS,c1420f78-c9dd-4205-970a-4df97cc05b0c
121,br_Seara Nova,Seara Nova,1999,9550,BRANCAS E ROSADAS,90f6f698-c239-411a-9b2f-90be946e7ec2
122,br_Semillon,Semillon,1999,2710748,BRANCAS E ROSADAS,b16d8a3e-a0de-4249-820a-cd13cf753e25
123,br_Schonburger,Schonburger,1999,0,BRANCAS E ROSADAS,b5081419-8263-43e4-9e53-3423ec33227d
124,br_Sylvaner,Sylvaner,1999,84391,BRANCAS E ROSADAS,b886a242-6e3b-449e-97b5-d64130c987e6
125,br_Tocai Friulano,Tocai Friulano,1999,752,BRANCAS E ROSADAS,1c4f51c9-df8f-4cff-a02e-e50aa2bb0757
126,br_Trebbiano,Trebbiano,1999,4189110,BRANCAS E ROSADAS,87bd257a-beca-48f7-ad20-d9248a5fb48b
127,br_Trebbiano Toscano,Trebbiano Toscano,1999,0,BRANCAS E ROSADAS,56509d5f-01bb-4863-9c35-85d754782ce7
128,br_Verdea,Verdea,1999,0,BRANCAS E ROSADAS,5a0ec476-6769-40e1-86ca-fed70bebbf32
129,br_Verdelho,Verdelho,1999,0,BRANCAS E ROSADAS,345e0ed7-bf78-4369-97ac-b1993cc15550
130,br_Verdiso,Verdiso,1999,1654,BRANCAS E ROSADAS,4f33aa03-82c8-4d61-acc9-9538d2530dfd
131,br_Vermentino,Vermentino,1999,12833,BRANCAS E ROSADAS,bfd639ff-bdf3-4a37-9285-3c9314c2f1ed
132,br_Vernaccia,Vernaccia,1999,315739,BRANCAS E ROSADAS,89fddf28-70b5-4c47-966e-7fef2cc21034
133,br_Viognier,Viognier,1999,0,BRANCAS E ROSADAS,8c9b3915-be0b-4b3c-946e-9cfebfb2fc27
134,br_Outras(3),Outras(3),1999,410,BRANCAS E ROSADAS,4d61be77-40f5-4111-9d39-70040b2a7922
2,ti_Alicante Bouschet,Alicante Bouschet,2000,160318,TINTAS,fd8ff666-cece-474f-acd8-2058575e84e1
3,ti_Ancelota,Ancelota,2000,26088,TINTAS,8ad384ae-3fad-483c-9bd3-b6634bd62543
4,ti_Aramon,Aramon,2000,0,TINTAS,eb707080-a1df-4934-ba4a-eed5c92643f4
5,ti_Alfrocheiro,Alfrocheiro,2000,0,TINTAS,623d5a1d-9426-4902-92f5-2e37f9b8bdc0
6,ti_Arinarnoa,Arinarnoa,2000,0,TINTAS,449417b3-033c-4182-a684-7dd816ce8c9b
7,ti_Aspirant Bouschet,Aspirant Bouschet,2000,0,TINTAS,6a27ad5d-33a5-4ec1-9d91-c1a4cecda4ec
8,ti_Barbera,Barbera,2000,397479,TINTAS,b860c631-380d-4dba-a3c2-14a5e34206d1
9,ti_Bonarda,Bonarda,2000,67152,TINTAS,e273d468-78ed-40ed-89b4-4f4aab4f1c29
10,ti_Cabernet Franc,Cabernet Franc,2000,4419829,TINTAS,e279b003-566a-4a24-8426-00786db0b0c1
11,ti_Cabernet Sauvignon,Cabernet Sauvignon,2000,4591561,TINTAS,26dcaa52-7500-4f70-9933-b985b6045a8e
12,ti_ Caladoc,Caladoc,2000,0,TINTAS,b9fd151e-d2b9-4f28-bef3-b8e8b4b97206
13,ti_Campanario,Campanario,2000,0,TINTAS,faa92629-de11-4303-83c9-55770633af72
14,ti_Canaiolo,Canaiolo,2000,4927,TINTAS,8aea7d88-7d98-4a10-8566-cf333ec02d70
15,ti_Carignan,Carignan,2000,0,TINTAS,5dcac208-c7fa-41da-9a7b-875762064c59
16,ti_Carmenere,Carmenere,2000,26460,TINTAS,998b38be-2858-44bb-9d4c-6541f1148078
17,ti_Castelão,Castelão,2000,0,TINTAS,06f53f58-b996-4dec-a329-94d18eeb559e
18,ti_Corvina,Corvina,2000,0,TINTAS,b81f4d12-1a2c-45d5-94d5-8f6bf4ada6fd
19,ti_Croatina,Croatina,2000,0,TINTAS,864fc99a-2c95-4f81-a1fe-c690e7c1756d
20,ti_Cinsaut,Cinsaut,2000,0,TINTAS,ded59c6c-e1f0-4fe2-a2db-4771c222dd77
21,ti_Dom Felder,Dom Felder,2000,0,TINTAS,80c84152-f1e3-4ac9-b03a-6ba7d15099d9
22,ti_Dolcetto,Dolcetto,2000,0,TINTAS,fba5c387-167f-4540-92a7-bc6a73a12ecc
23,ti_Durif,Durif,2000,0,TINTAS,1d3b71fd-5619-468b-8f1d-790f7a1db9c3
24,ti_Egiodola,Egiodola,2000,325911,TINTAS,33bd2743-c7ae-4232-b359-7d84e12aadc3
25,ti_Ekigaina,Ekigaina,2000,0,TINTAS,235346eb-8640-4995-8926-58d569c452b6
26,ti_Festival (Sugraone),Festival (Sugraone),2000,0,TINTAS,c6aa27d4-5002-4547-98b5-3d348ca70f72
27,ti_Franconia,Franconia,2000,0,TINTAS,563d7861-bcb3-4c27-b9d0-166636c9b801
28,ti_Freisa,Freisa,2000,0,TINTAS,8b4b0134-d8e2-414d-a490-d6bad1da33fd
29,ti_Gamay St Romain,Gamay St Romain,2000,86966,TINTAS,37a7c19d-83aa-4d6c-bd10-7c37776ddca1
30,ti_Gamay Beaujolais,Gamay Beaujolais,2000,557368,TINTAS,9c882b03-6e06-4747-8dcb-a81f9ae12a44
31,ti_Grand Noir,Grand Noir,2000,0,TINTAS,437504dd-ca25-4589-a18a-70a811bc21a5
32,ti_Grenache,Grenache,2000,298,TINTAS,13593fbe-2ed8-4567-bc2a-f6b085df91e6
33,ti_Jaen,Jaen,2000,0,TINTAS,9c85dfa9-0213-441b-a119-722065177f5e
34,ti_Lagrein,Lagrein,2000,0,TINTAS,b9f8704e-d7b7-42ae-b527-5bf68f5f5bf2
35,ti_Lambrusco,Lambrusco,2000,45815,TINTAS,ed03080d-3678-4c6d-b155-da62af495aa8
36,ti_Malbec,Malbec,2000,105730,TINTAS,141e1567-efc9-4f97-9c06-4a6f53d63755
37,ti_Marzemina,Marzemina,2000,7765,TINTAS,62f62206-bfc9-46f7-9b80-5e5e034698fe
38,ti_Merlot,Merlot,2000,6223276,TINTAS,8ef2322b-3f92-4e43-9cec-81be2ea73a83
39,ti_Marselan,Marselan,2000,0,TINTAS,564a4c99-31ee-4b34-a705-16a1e67ec9e4
40,ti_Molinera,Molinera,2000,0,TINTAS,044272f4-1ddd-4b09-b71f-f287fcdcccfb
41,ti_Montepulciano,Montepulciano,2000,0,TINTAS,6d81f48a-86eb-4af2-9cfb-c31d56f08679
42,ti_Moscato Bailey,Moscato Bailey,2000,0,TINTAS,fcac1adb-ef73-47f1-aaea-9f326cc12b29
43,ti_Napa Gamay,Napa Gamay,2000,290790,TINTAS,4b490aaf-06fa-4eb6-b246-8c88f07933ef
44,ti_Nebbiolo,Nebbiolo,2000,80,TINTAS,6c8641f9-bb4e-4bc3-a98e-3363ffb0f9ba
45,ti_Petit Verdot,Petit Verdot,2000,0,TINTAS,03db06da-b4ff-407c-a089-ce1544b6bad3
46,ti_Petite Sirah,Petite Sirah,2000,177654,TINTAS,78cec6bb-8a23-4ee0-95ac-a8bf05539cdb
47,ti_Pinotage,Pinotage,2000,1851305,TINTAS,32a78f38-ae7c-4595-9411-6c9d40f2fa30
48,ti_Pinot Noir,Pinot Noir,2000,621890,TINTAS,45e740d7-f9fd-4610-98b2-1c66883a3c0e
49,ti_Pinot Saint George,Pinot Saint George,2000,255810,TINTAS,5592a060-c4f0-43ee-adb6-968a17a6c3b4
50,ti_Piriquita,Piriquita,2000,0,TINTAS,a5c5cba6-1d61-4807-bf55-013b0070e9e6
51,ti_Rebo,Rebo,2000,0,TINTAS,0023eed7-faa5-4a13-8fb6-752f46c4a9b6
52,ti_Refosco,Refosco,2000,0,TINTAS,ee6bbb45-9513-4ccc-a9ea-216da23cbf4a
53,ti_Rondinella,Rondinella,2000,0,TINTAS,015bb9a6-9da7-4d27-8f30-d67fdf4f2b14
54,ti_Ruby Cabernet,Ruby Cabernet,2000,42699,TINTAS,4ea721a8-2f2d-4e62-bb3c-6436eff4457c
55,ti_Sangiovese,Sangiovese,2000,684,TINTAS,7e9d462c-e6e6-4380-aadf-5f5b5b68d39d
56,ti_Sira (falsa),Sira (falsa),2000,0,TINTAS,6106668a-dfea-4fc4-a39d-bbfbef90c392
57,ti_Tannat,Tannat,2000,3487128,TINTAS,d2078238-f9fd-477a-abc4-4036d2c15f11
58,ti_Tempranillo,Tempranillo,2000,0,TINTAS,80ed8598-e58b-4217-a4aa-038ddbd55c4e
59,ti_Teroldego,Teroldego,2000,0,TINTAS,46191f2c-2310-4975-b23a-bdcb9f134183
60,ti_Torrontes,Torrontes,2000,0,TINTAS,62a395f9-cb96-4753-aef0-5bd386fc3efb
61,ti_Tinta Barroca,Tinta Barroca,2000,0,TINTAS,97676219-b8ce-422f-8fca-312f4a10a08e
62,ti_Touriga Francesa,Touriga Francesa,2000,0,TINTAS,ccfb9d40-da9b-42d0-89f0-2027c84b0984
63,ti_Touriga Nacional,Touriga Nacional,2000,0,TINTAS,9c484a92-fb31-4124-b748-e8bd1d64b0c4
64,ti_Tinta Madeira,Tinta Madeira,2000,0,TINTAS,7e6c3a2c-e89c-4800-b017-789c91f361a1
65,ti_Tintoria,Tintoria,2000,0,TINTAS,e14c7cbc-71fb-4e0d-8bce-86596fb0ef5a
66,ti_Trincdeira,Trincdeira,2000,0,TINTAS,29825a5c-d859-4fc8-b7ce-23e2e5ccd318
67,ti_Trousseau,Trousseau,2000,0,TINTAS,f53bf16b-d0ba-4892-b715-c6d4c7eb5fa7
68,ti_Zinfandel,Zinfandel,2000,189989,TINTAS,d8ca2eb8-4d88-4ae8-9db9-53af83277b38
69,ti_Outras1,Outras1,2000,10833,TINTAS,650f6c5b-f371-4867-868e-c2b493dd006c
71,br_Aliatico,Aliatico,2000,0,BRANCAS E ROSADAS,0ad06d1f-b61a-4c79-b9e0-068f08ff4456
72,br_Aligote,Aligote,2000,0,BRANCAS E ROSADAS,930744b2-acc2-45d4-b92e-3c09354ef994
73,br_Altesse,Altesse,2000,0,BRANCAS E ROSADAS,d67973fe-cae6-4947-b90c-6570ce5b44bf
74,br_Alvarinho,Alvarinho,2000,0,BRANCAS E ROSADAS,de0a34d4-9388-4c90-850a-1c57dc89d011
75,br_Arriloba,Arriloba,2000,0,BRANCAS E ROSADAS,33d7e37a-5c1a-4b64-bf7a-489893beafc7
76,br_Auxerrois,Auxerrois,2000,0,BRANCAS E ROSADAS,2bf80557-f2e2-415e-8e57-577910aa2c77
77,br_Burger,Burger,2000,13028,BRANCAS E ROSADAS,d2f966b5-44c3-4030-96f9-de5cae70e8a7
78,br_Chardonnay,Chardonnay,2000,2873611,BRANCAS E ROSADAS,81d0deb9-fa30-41ed-8163-fe8884f2552e
79,br_Chasselas,Chasselas,2000,179914,BRANCAS E ROSADAS,9d64b7bd-b5f7-439c-a980-0f99aae206cf
80,br_Chenin Blanc,Chenin Blanc,2000,496981,BRANCAS E ROSADAS,0eb3ff0c-8215-42c5-bb8b-c9b325b80d53
81,br_Clairette(1),Clairette(1),2000,0,BRANCAS E ROSADAS,cf6913f3-b5d2-456e-9f4f-a33d93e7932f
82,br_Colombard,Colombard,2000,343181,BRANCAS E ROSADAS,9fd16f86-895e-43d5-9016-8bb1f4fc20a0
83,br_Flora,Flora,2000,581824,BRANCAS E ROSADAS,1e0f6b4a-586a-44d4-9c88-3b4375dcce1a
84,br_Garganega,Garganega,2000,0,BRANCAS E ROSADAS,5e39dbee-6b6c-4082-99ee-0f3414dbb706
85,br_Gewurztraminer,Gewurztraminer,2000,474897,BRANCAS E ROSADAS,6fca0b9a-6975-469f-bf5b-113c6bd37a7b
86,br_Gouveio,Gouveio,2000,0,BRANCAS E ROSADAS,f0025cc9-e6e4-47ff-9437-e233f36a9efe
87,br_Gros Manseng,Gros Manseng,2000,0,BRANCAS E ROSADAS,2d4d8fcf-854c-405d-8d02-3a462591a67c
88,br_Italia (Pirovano 65) (PE),Italia (Pirovano 65) (PE),2000,0,BRANCAS E ROSADAS,4dcba9e5-d573-4113-9d78-ba18150f09e5
89,br_Maccabeo,Maccabeo,2000,0,BRANCAS E ROSADAS,324fed4f-2749-4e2f-a1c6-e4109fbfd698
90,br_Malvasia,Malvasia,2000,0,BRANCAS E ROSADAS,93839c42-321e-4aaa-beb7-2a3df947e2f2
91,br_Malvasia Amarela,Malvasia Amarela,2000,400884,BRANCAS E ROSADAS,3edc031f-3dad-4414-a9a2-efdb5c899fbd
92,br_Malvasia Bianca,Malvasia Bianca,2000,1792354,BRANCAS E ROSADAS,9f52c768-1e19-4d72-b202-a2cb88f6b4ab
93,br_Malvasia Chianti,Malvasia Chianti,2000,0,BRANCAS E ROSADAS,0940436a-b379-404f-8894-d9179cd66f88
94,br_Malvasia Verde,Malvasia Verde,2000,60915,BRANCAS E ROSADAS,898cf14e-78a4-46b9-8e85-d8d68880cadc
95,br_Malvasia di Candia,Malvasia di Candia,2000,403192,BRANCAS E ROSADAS,41fdf825-1713-42ab-b6bf-014e7d41fb42
96,br_Malvasia Istriana,Malvasia Istriana,2000,0,BRANCAS E ROSADAS,37eb59c5-9ecc-4ef4-8bd1-2829fdb09e0c
97,br_Mistura de uvas viníferas,Mistura de uvas viníferas branco,2000,0,BRANCAS E ROSADAS,d36ed7a6-d232-439b-8a5d-a16365df0fb1
98,br_Mistura de uvas viníferas,Mistura de uvas viníferas rosado,2000,0,BRANCAS E ROSADAS,e3e6d2ac-233e-4385-8c3b-4d85b4301300
99,br_Moscato_branco,Moscato Branco,2000,19535723,BRANCAS E ROSADAS,360aa9aa-8f09-49d1-a87e-122180488130
100,br_Moscato Canelli,Moscato Canelli,2000,0,BRANCAS E ROSADAS,dd884165-b9bb-493d-92bf-024c6680ed30
101,br_Moscato Giallo,Moscato Giallo,2000,17700,BRANCAS E ROSADAS,bad23712-a1f9-4acb-af29-8fad39de8655
102,br_Moscato Nazareno,Moscato Nazareno,2000,0,BRANCAS E ROSADAS,09789bc8-b1d1-40b7-9ff5-8b5839817eee
103,br_Moscato Bianco R2,Moscato Bianco R2,2000,0,BRANCAS E ROSADAS,f4e2e941-a2ce-45d2-8b15-6abb34024e01
104,br_Moscato de Alexandria,Moscato de Alexandria,2000,0,BRANCAS E ROSADAS,307b9b90-f213-4ca6-a22b-9852062749a4
105,br_Moscato Rosado,Moscato Rosado,2000,31105,BRANCAS E ROSADAS,fa1dc409-6ffb-4b16-a141-484d27191d93
106,br_Muscat a Petits Grains,Muscat à Petits Grains,2000,0,BRANCAS E ROSADAS,09053b11-e85b-4a8b-90b3-cef0cbc9ddf5
107,br_Muller Thurgau,Muller Thurgau,2000,22207,BRANCAS E ROSADAS,89061904-e97c-4a72-bdea-04af5d6bda5d
108,br_Muscadelle,Muscadelle,2000,0,BRANCAS E ROSADAS,b2d5a422-0178-4cd0-a545-921eec5a5696
109,br_Ora,Ora,2000,0,BRANCAS E ROSADAS,f5091e46-7333-480f-a94a-8f6d9b8c8e82
110,br_Palomino,Palomino,2000,28451,BRANCAS E ROSADAS,bcd92588-f4fa-45be-8253-44a6ef019b5b
111,br_Petit Manseng,Petit Manseng,2000,0,BRANCAS E ROSADAS,9d1e7ed7-1c62-403a-894e-324351db2c2d
112,br_Peverella,Peverella,2000,556215,BRANCAS E ROSADAS,07283646-ba71-480b-a0e7-d3251b5e2a1c
113,br_Pinot Blanc,Pinot Blanc,2000,486786,BRANCAS E ROSADAS,bcd91639-9613-4322-be55-c7e0c8c34f13
114,br_Pinot Gris,Pinot Gris,2000,0,BRANCAS E ROSADAS,66abf61f-e2d8-40aa-9925-14cda531c286
115,br_Prosecco,Prosecco,2000,455579,BRANCAS E ROSADAS,f3e070ee-c2db-4cd7-8ff0-7ad8569c771e
116,br_Red Veltliner,Red Veltliner,2000,0,BRANCAS E ROSADAS,20268efd-79aa-4115-9a46-ee319d47c5ff
117,br_Riesling Italico,Riesling Italico,2000,8855066,BRANCAS E ROSADAS,4b41b7aa-08a1-43db-b600-ed564c3b4252
118,br_Riesling Renano,Riesling Renano,2000,380135,BRANCAS E ROSADAS,8da739df-a9e5-40e3-b974-6942fbbe0bd2
119,br_Sauvignon Blanc(2),Sauvignon Blanc(2),2000,1156987,BRANCAS E ROSADAS,2be22252-0182-44db-b8e7-c93a3d7326b7
120,br_Sauvignon Gris,Sauvignon Gris,2000,0,BRANCAS E ROSADAS,279f149a-83ca-49c4-a35c-325a33baac82
121,br_Seara Nova,Seara Nova,2000,18890,BRANCAS E ROSADAS,0992e627-1b04-4f84-8d57-8b20e70a8ed9
122,br_Semillon,Semillon,2000,4310660,BRANCAS E ROSADAS,4cf31f68-d9b1-48c3-bcb3-f5322b6b6288
123,br_Schonburger,Schonburger,2000,0,BRANCAS E ROSADAS,f1459d7b-c869-4ffd-916f-b61affe9107a
124,br_Sylvaner,Sylvaner,2000,129489,BRANCAS E ROSADAS,fff2ddde-9d23-4893-b534-23c9e8d8c3d7
125,br_Tocai Friulano,Tocai Friulano,2000,0,BRANCAS E ROSADAS,1cc4e08c-3700-4091-b80c-3c04900ecdfa
126,br_Trebbiano,Trebbiano,2000,5413475,BRANCAS E ROSADAS,1c29ef2a-8fdc-4297-9d00-dd6666f7cf68
127,br_Trebbiano Toscano,Trebbiano Toscano,2000,0,BRANCAS E ROSADAS,0cbdb271-e670-41a8-a47d-25548a31d0da
128,br_Verdea,Verdea,2000,0,BRANCAS E ROSADAS,85b61f4b-1703-4ed2-9920-e2f3bc2b207a
129,br_Verdelho,Verdelho,2000,0,BRANCAS E ROSADAS,794c8b14-c137-423f-8333-edf19570bf65
130,br_Verdiso,Verdiso,2000,1435,BRANCAS E ROSADAS,0a26407a-6f6f-435f-acdd-d6774e4d494e
131,br_Vermentino,Vermentino,2000,17835,BRANCAS E ROSADAS,46355f64-fc63-4d5d-a6b7-8ed6ce1b01ff
132,br_Vernaccia,Vernaccia,2000,501737,BRANCAS E ROSADAS,c542c386-0ec0-4541-ada3-8e903be4be62
133,br_Viognier,Viognier,2000,0,BRANCAS E ROSADAS,0694ca63-4a7e-4487-a6e9-794ddf008237
134,br_Outras(3),Outras(3),2000,73487,BRANCAS E ROSADAS,2155b261-db13-4869-aa00-1ac47d798b2e
2,ti_Alicante Bouschet,Alicante Bouschet,2001,160966,TINTAS,0811e52a-a89f-49a0-84df-175b025b03fc
3,ti_Ancelota,Ancelota,2001,47013,TINTAS,cec5cc4e-374d-4fd3-ae2b-d89398f3e2d1
4,ti_Aramon,Aramon,2001,0,TINTAS,3109fd7c-b366-45e7-9a00-f81037dc5847
5,ti_Alfrocheiro,Alfrocheiro,2001,0,TINTAS,bf36865c-7e12-416b-81db-656a4dd2c11b
6,ti_Arinarnoa,Arinarnoa,2001,0,TINTAS,17b04a47-6b18-41d3-ad95-8242929eb5c9
7,ti_Aspirant Bouschet,Aspirant Bouschet,2001,0,TINTAS,cd262c72-feb0-4ec6-acc5-5eee393d3ad4
8,ti_Barbera,Barbera,2001,142690,TINTAS,32565c06-b18a-4402-bc9c-729132e43ebe
9,ti_Bonarda,Bonarda,2001,47406,TINTAS,66749e16-eb04-4122-962e-7329e58d6bdd
10,ti_Cabernet Franc,Cabernet Franc,2001,2989553,TINTAS,85927df6-29f9-441d-b560-8d4cf6972d1a
11,ti_Cabernet Sauvignon,Cabernet Sauvignon,2001,3833890,TINTAS,3ba274b9-b02a-4b05-8566-69b057f4e0a0
12,ti_ Caladoc,Caladoc,2001,0,TINTAS,1a41611f-7db3-4f46-8886-56b525c4bf7d
13,ti_Campanario,Campanario,2001,0,TINTAS,08729440-e30c-4171-a4ba-28bbaf3bf536
14,ti_Canaiolo,Canaiolo,2001,47142,TINTAS,3035bf84-55da-41fa-ae25-4833d23d29cc
15,ti_Carignan,Carignan,2001,20838,TINTAS,8bbd03d7-f584-453f-96db-b9da04b0bae8
16,ti_Carmenere,Carmenere,2001,4120,TINTAS,f4e3445f-1e7a-42ee-b214-6c80b045f2bd
17,ti_Castelão,Castelão,2001,0,TINTAS,63f63295-2313-49a3-aacf-3753917e0082
18,ti_Corvina,Corvina,2001,0,TINTAS,61c02c5f-6284-46f6-99fa-643f29a30790
19,ti_Croatina,Croatina,2001,0,TINTAS,64405d9b-1995-49ad-b8b7-461bb69b52cc
20,ti_Cinsaut,Cinsaut,2001,0,TINTAS,47ddf8e6-5362-4bfb-9359-9d285e5ce607
21,ti_Dom Felder,Dom Felder,2001,0,TINTAS,393d7995-c0fd-43c4-b020-0b8d1a8dbef6
22,ti_Dolcetto,Dolcetto,2001,0,TINTAS,9ff26a32-16b7-4ab9-9ea6-0ff92c3ff864
23,ti_Durif,Durif,2001,0,TINTAS,0ef92c9b-f4b7-4faa-a0c9-0759e78988bc
24,ti_Egiodola,Egiodola,2001,373345,TINTAS,eeea4929-298f-466a-b898-2995c9c0f386
25,ti_Ekigaina,Ekigaina,2001,0,TINTAS,9b4ff084-e9ce-49ce-af17-824c20e1b14c
26,ti_Festival (Sugraone),Festival (Sugraone),2001,0,TINTAS,aebd236a-e207-4397-a8b7-b29dc99fa1d7
27,ti_Franconia,Franconia,2001,0,TINTAS,3a457290-eeff-4afd-aa43-fab8e940c3af
28,ti_Freisa,Freisa,2001,0,TINTAS,01afcac9-a3cf-4648-ab94-408b604a0c69
29,ti_Gamay St Romain,Gamay St Romain,2001,55041,TINTAS,ed4a4e9d-4785-4873-98e2-8284dc758a22
30,ti_Gamay Beaujolais,Gamay Beaujolais,2001,351732,TINTAS,f0636e42-5918-48f7-893b-29a43dad57a5
31,ti_Grand Noir,Grand Noir,2001,0,TINTAS,c04d5c58-42ea-4c08-92fb-4b0b220bb4fe
32,ti_Grenache,Grenache,2001,0,TINTAS,b90f82ce-4d52-4701-a71a-2c6fe97f981a
33,ti_Jaen,Jaen,2001,0,TINTAS,6281f6b0-c688-4b2c-a808-f3d2cc0e436c
34,ti_Lagrein,Lagrein,2001,0,TINTAS,a94bbe37-fb4f-4c57-a378-8d7dd20a7fb3
35,ti_Lambrusco,Lambrusco,2001,82657,TINTAS,360c556d-53e5-4b63-bc2e-468883f36893
36,ti_Malbec,Malbec,2001,45079,TINTAS,62833af5-ea09-494e-bc0f-729890396719
37,ti_Marzemina,Marzemina,2001,12261,TINTAS,01a96276-1a4f-4d3d-bdca-f11ac5bca718
38,ti_Merlot,Merlot,2001,4962355,TINTAS,c0108d66-deba-4fa5-9a45-64b697b54996
39,ti_Marselan,Marselan,2001,0,TINTAS,f98d870e-061e-4f7f-8c78-77cfb0065797
40,ti_Molinera,Molinera,2001,0,TINTAS,34f6206f-926d-4a14-bd68-b3fdc34420f3
41,ti_Montepulciano,Montepulciano,2001,0,TINTAS,75156b70-d376-4e2e-be30-96c718dac5f0
42,ti_Moscato Bailey,Moscato Bailey,2001,0,TINTAS,f21771f2-a918-469d-9375-69515bfb1bc5
43,ti_Napa Gamay,Napa Gamay,2001,248160,TINTAS,fe06c85e-7cc3-4de7-b7c1-550271b10133
44,ti_Nebbiolo,Nebbiolo,2001,0,TINTAS,ead7c23e-c05f-4325-8069-af018d371721
45,ti_Petit Verdot,Petit Verdot,2001,0,TINTAS,413b3760-7960-470b-970b-9f0fb81308da
46,ti_Petite Sirah,Petite Sirah,2001,109805,TINTAS,f964a91b-51b8-46c5-a33f-0789ab213358
47,ti_Pinotage,Pinotage,2001,1432456,TINTAS,f6f887d1-1b55-43fa-b279-60700090b1fd
48,ti_Pinot Noir,Pinot Noir,2001,479490,TINTAS,99b93a07-be5f-4d59-a90d-24e327c666ae
49,ti_Pinot Saint George,Pinot Saint George,2001,121430,TINTAS,9e2a746b-ca72-487d-8dc5-d72a30a58979
50,ti_Piriquita,Piriquita,2001,0,TINTAS,c94de3fd-c0a2-4290-9ee3-413e4d0537dc
51,ti_Rebo,Rebo,2001,0,TINTAS,305c54fd-78fe-4bd3-a39d-6191831a3d96
52,ti_Refosco,Refosco,2001,0,TINTAS,a47431fd-1ca0-4456-8330-57e2238bbe67
53,ti_Rondinella,Rondinella,2001,0,TINTAS,ceb5d0be-fc28-49aa-95b6-a1961f3a98a6
54,ti_Ruby Cabernet,Ruby Cabernet,2001,76483,TINTAS,d3de0fae-2d6d-43fc-be25-0f7985bcf0f3
55,ti_Sangiovese,Sangiovese,2001,1306,TINTAS,421dd155-462e-4729-a627-d7202dde0b06
56,ti_Sira (falsa),Sira (falsa),2001,807,TINTAS,97db0154-c519-4c22-8495-129f85aa2452
57,ti_Tannat,Tannat,2001,2051940,TINTAS,ac5caee6-79e4-460c-b527-ad233ac213e2
58,ti_Tempranillo,Tempranillo,2001,0,TINTAS,064989dd-ce6d-4b76-b90e-9e65cc0e53da
